date,age,account,old_balance,new_balance,amount,type,message
2042-09-30,68,excess,193133.52,194063.52,930.0,inflow,excess-cpf_payout_68-930.00
2042-10-31,68,oa,33278.27,33444.47,166.2,inflow,oa-Allocation for oa at age 68-166.20
2042-10-31,68,ma,458872.36,460614.55,1742.19,inflow,ma-Allocation for ma at age 68-1742.19
2042-10-31,68,ra,359218.97,360048.58,829.61,inflow,ra-Allocation for ra at age 68-829.61
2042-10-31,68,excess,194063.52,194993.52,930.0,inflow,excess-cpf_payout_68-930.00
2042-11-30,68,oa,33444.47,33610.67,166.2,inflow,oa-Allocation for oa at age 68-166.20
2042-11-30,68,ma,460614.55,462356.74,1742.19,inflow,ma-Allocation for ma at age 68-1742.19
2042-11-30,68,ra,360048.58,360878.19,829.61,inflow,ra-Allocation for ra at age 68-829.61
2042-11-30,68,excess,194993.52,195923.52,930.0,inflow,excess-cpf_payout_68-930.00
2042-12-31,68,oa,33610.67,33776.87,166.2,inflow,oa-Allocation for oa at age 68-166.20
2042-12-31,68,ma,462356.74,464098.93,1742.19,inflow,ma-Allocation for ma at age 68-1742.19
2042-12-31,68,ra,360878.19,361707.8,829.61,inflow,ra-Allocation for ra at age 68-829.61
2042-12-31,68,oa,33776.87,33889.46,112.59,inflow,oa-Interest for ra at age 68-112.59
2042-12-31,68,ma,464098.93,465645.93,1547.0,inflow,ma-Interest for ra at age 68-1547.00
2042-12-31,68,ra,361707.8,362913.49,1205.69,inflow,ra-Interest for ra at age 68-1205.69
2042-12-31,68,ra,362913.49,362963.49,50.0,inflow,ra-Extra Interest for ra at age 68-50.00
2042-12-31,68,excess,195923.52,196853.52,930.0,inflow,excess-cpf_payout_68-930.00
2043-01-31,68,oa,33889.46,34055.66,166.2,inflow,oa-Allocation for oa at age 68-166.20
2043-01-31,68,ma,465645.93,467388.12,1742.19,inflow,ma-Allocation for ma at age 68-1742.19
2043-01-31,68,ra,362963.49,363793.1,829.61,inflow,ra-Allocation for ra at age 68-829.61
2043-01-31,68,excess,196853.52,197783.52,930.0,inflow,excess-cpf_payout_68-930.00
2043-02-28,68,oa,34055.66,34221.86,166.2,inflow,oa-Allocation for oa at age 68-166.20
2043-02-28,68,ma,467388.12,469130.31,1742.19,inflow,ma-Allocation for ma at age 68-1742.19
2043-02-28,68,ra,363793.1,364622.71,829.61,inflow,ra-Allocation for ra at age 68-829.61
2043-02-28,68,excess,197783.52,198713.52,930.0,inflow,excess-cpf_payout_68-930.00
2043-03-31,68,oa,34221.86,34388.06,166.2,inflow,oa-Allocation for oa at age 68-166.20
2043-03-31,68,ma,469130.31,470872.5,1742.19,inflow,ma-Allocation for ma at age 68-1742.19
2043-03-31,68,ra,364622.71,365452.32,829.61,inflow,ra-Allocation for ra at age 68-829.61
2043-03-31,68,excess,198713.52,199643.52,930.0,inflow,excess-cpf_payout_68-930.00
2043-04-30,68,oa,34388.06,34554.26,166.2,inflow,oa-Allocation for oa at age 68-166.20
2043-04-30,68,ma,470872.5,472614.69,1742.19,inflow,ma-Allocation for ma at age 68-1742.19
2043-04-30,68,ra,365452.32,366281.93,829.61,inflow,ra-Allocation for ra at age 68-829.61
2043-04-30,68,excess,199643.52,200573.52,930.0,inflow,excess-cpf_payout_68-930.00
2043-05-31,68,oa,34554.26,34720.46,166.2,inflow,oa-Allocation for oa at age 68-166.20
2043-05-31,68,ma,472614.69,474356.88,1742.19,inflow,ma-Allocation for ma at age 68-1742.19
2043-05-31,68,ra,366281.93,367111.54,829.61,inflow,ra-Allocation for ra at age 68-829.61
2043-05-31,68,excess,200573.52,201503.52,930.0,inflow,excess-cpf_payout_68-930.00
2043-06-30,68,oa,34720.46,34886.66,166.2,inflow,oa-Allocation for oa at age 68-166.20
2043-06-30,68,ma,474356.88,476099.07,1742.19,inflow,ma-Allocation for ma at age 68-1742.19
2043-06-30,68,ra,367111.54,367941.15,829.61,inflow,ra-Allocation for ra at age 68-829.61
2043-06-30,68,excess,201503.52,202433.52,930.0,inflow,excess-cpf_payout_68-930.00
2043-07-31,69,oa,34886.66,35052.86,166.2,inflow,oa-Allocation for oa at age 69-166.20
2043-07-31,69,ma,476099.07,477841.26,1742.19,inflow,ma-Allocation for ma at age 69-1742.19
2043-07-31,69,ra,367941.15,368770.76,829.61,inflow,ra-Allocation for ra at age 69-829.61
2043-07-31,69,excess,202433.52,203363.52,930.0,inflow,excess-cpf_payout_69-930.00
2043-08-31,69,oa,35052.86,35219.06,166.2,inflow,oa-Allocation for oa at age 69-166.20
2043-08-31,69,ma,477841.26,479583.45,1742.19,inflow,ma-Allocation for ma at age 69-1742.19
2043-08-31,69,ra,368770.76,369600.37,829.61,inflow,ra-Allocation for ra at age 69-829.61
2043-08-31,69,excess,203363.52,204293.52,930.0,inflow,excess-cpf_payout_69-930.00
2043-09-30,69,oa,35219.06,35385.26,166.2,inflow,oa-Allocation for oa at age 69-166.20
2043-09-30,69,ma,479583.45,481325.64,1742.19,inflow,ma-Allocation for ma at age 69-1742.19
2043-09-30,69,ra,369600.37,370429.98,829.61,inflow,ra-Allocation for ra at age 69-829.61
2043-09-30,69,excess,204293.52,205223.52,930.0,inflow,excess-cpf_payout_69-930.00
2043-10-31,69,oa,35385.26,35551.46,166.2,inflow,oa-Allocation for oa at age 69-166.20
2043-10-31,69,ma,481325.64,483067.83,1742.19,inflow,ma-Allocation for ma at age 69-1742.19
2043-10-31,69,ra,370429.98,371259.59,829.61,inflow,ra-Allocation for ra at age 69-829.61
2043-10-31,69,excess,205223.52,206153.52,930.0,inflow,excess-cpf_payout_69-930.00
2043-11-30,69,oa,35551.46,35717.66,166.2,inflow,oa-Allocation for oa at age 69-166.20
2043-11-30,69,ma,483067.83,484810.02,1742.19,inflow,ma-Allocation for ma at age 69-1742.19
2043-11-30,69,ra,371259.59,372089.2,829.61,inflow,ra-Allocation for ra at age 69-829.61
2043-11-30,69,excess,206153.52,207083.52,930.0,inflow,excess-cpf_payout_69-930.00
2043-12-31,69,oa,35717.66,35883.86,166.2,inflow,oa-Allocation for oa at age 69-166.20
2043-12-31,69,ma,484810.02,486552.21,1742.19,inflow,ma-Allocation for ma at age 69-1742.19
2043-12-31,69,ra,372089.2,372918.81,829.61,inflow,ra-Allocation for ra at age 69-829.61
2043-12-31,69,oa,35883.86,36003.47,119.61,inflow,oa-Interest for ra at age 69-119.61
2043-12-31,69,ma,486552.21,488174.05,1621.84,inflow,ma-Interest for ra at age 69-1621.84
2043-12-31,69,ra,372918.81,374161.87,1243.06,inflow,ra-Interest for ra at age 69-1243.06
2043-12-31,69,ra,374161.87,374211.87,50.0,inflow,ra-Extra Interest for ra at age 69-50.00
2043-12-31,69,excess,207083.52,208013.52,930.0,inflow,excess-cpf_payout_69-930.00
2044-01-31,69,oa,36003.47,36169.67,166.2,inflow,oa-Allocation for oa at age 69-166.20
2044-01-31,69,ma,488174.05,489916.24,1742.19,inflow,ma-Allocation for ma at age 69-1742.19
2044-01-31,69,ra,374211.87,375041.48,829.61,inflow,ra-Allocation for ra at age 69-829.61
2044-01-31,69,excess,208013.52,208943.52,930.0,inflow,excess-cpf_payout_69-930.00
2044-02-29,69,oa,36169.67,36335.87,166.2,inflow,oa-Allocation for oa at age 69-166.20
2044-02-29,69,ma,489916.24,491658.43,1742.19,inflow,ma-Allocation for ma at age 69-1742.19
2044-02-29,69,ra,375041.48,375871.09,829.61,inflow,ra-Allocation for ra at age 69-829.61
2044-02-29,69,excess,208943.52,209873.52,930.0,inflow,excess-cpf_payout_69-930.00
2044-03-31,69,oa,36335.87,36502.07,166.2,inflow,oa-Allocation for oa at age 69-166.20
2044-03-31,69,ma,491658.43,493400.62,1742.19,inflow,ma-Allocation for ma at age 69-1742.19
2044-03-31,69,ra,375871.09,376700.7,829.61,inflow,ra-Allocation for ra at age 69-829.61
2044-03-31,69,excess,209873.52,210803.52,930.0,inflow,excess-cpf_payout_69-930.00
2044-04-30,69,oa,36502.07,36668.27,166.2,inflow,oa-Allocation for oa at age 69-166.20
2044-04-30,69,ma,493400.62,495142.81,1742.19,inflow,ma-Allocation for ma at age 69-1742.19
2044-04-30,69,ra,376700.7,377530.31,829.61,inflow,ra-Allocation for ra at age 69-829.61
2044-04-30,69,excess,210803.52,211733.52,930.0,inflow,excess-cpf_payout_69-930.00
2044-05-31,69,oa,36668.27,36834.47,166.2,inflow,oa-Allocation for oa at age 69-166.20
2044-05-31,69,ma,495142.81,496885.0,1742.19,inflow,ma-Allocation for ma at age 69-1742.19
2044-05-31,69,ra,377530.31,378359.92,829.61,inflow,ra-Allocation for ra at age 69-829.61
2044-05-31,69,excess,211733.52,212663.52,930.0,inflow,excess-cpf_payout_69-930.00
2044-06-30,69,oa,36834.47,37000.67,166.2,inflow,oa-Allocation for oa at age 69-166.20
2044-06-30,69,ma,496885.0,498627.19,1742.19,inflow,ma-Allocation for ma at age 69-1742.19
2044-06-30,69,ra,378359.92,379189.53,829.61,inflow,ra-Allocation for ra at age 69-829.61
2044-06-30,69,excess,212663.52,213593.52,930.0,inflow,excess-cpf_payout_69-930.00
2044-07-31,70,oa,37000.67,37219.71,219.04,inflow,oa-Allocation for oa at age 70-219.04
2044-07-31,70,ma,498627.19,500927.11,2299.92,inflow,ma-Allocation for ma at age 70-2299.92
2044-07-31,70,ra,379189.53,379408.57,219.04,inflow,ra-Allocation for ra at age 70-219.04
2044-07-31,70,excess,213593.52,214523.52,930.0,inflow,excess-cpf_payout_70-930.00
2044-08-31,70,oa,37219.71,37438.75,219.04,inflow,oa-Allocation for oa at age 70-219.04
2044-08-31,70,ma,500927.11,503227.03,2299.92,inflow,ma-Allocation for ma at age 70-2299.92
2044-08-31,70,ra,379408.57,379627.61,219.04,inflow,ra-Allocation for ra at age 70-219.04
2044-08-31,70,excess,214523.52,215453.52,930.0,inflow,excess-cpf_payout_70-930.00
2044-09-30,70,oa,37438.75,37657.79,219.04,inflow,oa-Allocation for oa at age 70-219.04
2044-09-30,70,ma,503227.03,505526.95,2299.92,inflow,ma-Allocation for ma at age 70-2299.92
2044-09-30,70,ra,379627.61,379846.65,219.04,inflow,ra-Allocation for ra at age 70-219.04
2044-09-30,70,excess,215453.52,216383.52,930.0,inflow,excess-cpf_payout_70-930.00
2044-10-31,70,oa,37657.79,37876.83,219.04,inflow,oa-Allocation for oa at age 70-219.04
2044-10-31,70,ma,505526.95,507826.87,2299.92,inflow,ma-Allocation for ma at age 70-2299.92
2044-10-31,70,ra,379846.65,380065.69,219.04,inflow,ra-Allocation for ra at age 70-219.04
2044-10-31,70,excess,216383.52,217313.52,930.0,inflow,excess-cpf_payout_70-930.00
2044-11-30,70,oa,37876.83,38095.87,219.04,inflow,oa-Allocation for oa at age 70-219.04
2044-11-30,70,ma,507826.87,510126.79,2299.92,inflow,ma-Allocation for ma at age 70-2299.92
2044-11-30,70,ra,380065.69,380284.73,219.04,inflow,ra-Allocation for ra at age 70-219.04
2044-11-30,70,excess,217313.52,218243.52,930.0,inflow,excess-cpf_payout_70-930.00
2044-12-31,70,oa,38095.87,38314.91,219.04,inflow,oa-Allocation for oa at age 70-219.04
2044-12-31,70,ma,510126.79,512426.71,2299.92,inflow,ma-Allocation for ma at age 70-2299.92
2044-12-31,70,ra,380284.73,380503.77,219.04,inflow,ra-Allocation for ra at age 70-219.04
2044-12-31,70,oa,38314.91,38442.63,127.72,inflow,oa-Interest for ra at age 70-127.72
2044-12-31,70,ma,512426.71,514134.8,1708.09,inflow,ma-Interest for ra at age 70-1708.09
2044-12-31,70,ra,380503.77,381772.12,1268.35,inflow,ra-Interest for ra at age 70-1268.35
2044-12-31,70,ra,381772.12,381822.12,50.0,inflow,ra-Extra Interest for ra at age 70-50.00
2044-12-31,70,excess,218243.52,219173.52,930.0,inflow,excess-cpf_payout_70-930.00
2045-01-31,70,oa,38442.63,38661.67,219.04,inflow,oa-Allocation for oa at age 70-219.04
2045-01-31,70,ma,514134.8,516434.72,2299.92,inflow,ma-Allocation for ma at age 70-2299.92
2045-01-31,70,ra,381822.12,382041.16,219.04,inflow,ra-Allocation for ra at age 70-219.04
2045-01-31,70,excess,219173.52,220103.52,930.0,inflow,excess-cpf_payout_70-930.00
2045-02-28,70,oa,38661.67,38880.71,219.04,inflow,oa-Allocation for oa at age 70-219.04
2045-02-28,70,ma,516434.72,518734.64,2299.92,inflow,ma-Allocation for ma at age 70-2299.92
2045-02-28,70,ra,382041.16,382260.2,219.04,inflow,ra-Allocation for ra at age 70-219.04
2045-02-28,70,excess,220103.52,221033.52,930.0,inflow,excess-cpf_payout_70-930.00
2045-03-31,70,oa,38880.71,39099.75,219.04,inflow,oa-Allocation for oa at age 70-219.04
2045-03-31,70,ma,518734.64,521034.56,2299.92,inflow,ma-Allocation for ma at age 70-2299.92
2045-03-31,70,ra,382260.2,382479.24,219.04,inflow,ra-Allocation for ra at age 70-219.04
2045-03-31,70,excess,221033.52,221963.52,930.0,inflow,excess-cpf_payout_70-930.00
2045-04-30,70,oa,39099.75,39318.79,219.04,inflow,oa-Allocation for oa at age 70-219.04
2045-04-30,70,ma,521034.56,523334.48,2299.92,inflow,ma-Allocation for ma at age 70-2299.92
2045-04-30,70,ra,382479.24,382698.28,219.04,inflow,ra-Allocation for ra at age 70-219.04
2045-04-30,70,excess,221963.52,222893.52,930.0,inflow,excess-cpf_payout_70-930.00
2045-05-31,70,oa,39318.79,39537.83,219.04,inflow,oa-Allocation for oa at age 70-219.04
2045-05-31,70,ma,523334.48,525634.4,2299.92,inflow,ma-Allocation for ma at age 70-2299.92
2045-05-31,70,ra,382698.28,382917.32,219.04,inflow,ra-Allocation for ra at age 70-219.04
2045-05-31,70,excess,222893.52,223823.52,930.0,inflow,excess-cpf_payout_70-930.00
2045-06-30,70,oa,39537.83,39756.87,219.04,inflow,oa-Allocation for oa at age 70-219.04
2045-06-30,70,ma,525634.4,527934.32,2299.92,inflow,ma-Allocation for ma at age 70-2299.92
2045-06-30,70,ra,382917.32,383136.36,219.04,inflow,ra-Allocation for ra at age 70-219.04
2045-06-30,70,excess,223823.52,224753.52,930.0,inflow,excess-cpf_payout_70-930.00
2045-07-31,71,oa,39756.87,39975.91,219.04,inflow,oa-Allocation for oa at age 71-219.04
2045-07-31,71,ma,527934.32,530234.24,2299.92,inflow,ma-Allocation for ma at age 71-2299.92
2045-07-31,71,ra,383136.36,383355.4,219.04,inflow,ra-Allocation for ra at age 71-219.04
2045-07-31,71,excess,224753.52,225683.52,930.0,inflow,excess-cpf_payout_71-930.00
2045-08-31,71,oa,39975.91,40194.95,219.04,inflow,oa-Allocation for oa at age 71-219.04
2045-08-31,71,ma,530234.24,532534.16,2299.92,inflow,ma-Allocation for ma at age 71-2299.92
2045-08-31,71,ra,383355.4,383574.44,219.04,inflow,ra-Allocation for ra at age 71-219.04
2045-08-31,71,excess,225683.52,226613.52,930.0,inflow,excess-cpf_payout_71-930.00
2045-09-30,71,oa,40194.95,40413.99,219.04,inflow,oa-Allocation for oa at age 71-219.04
2045-09-30,71,ma,532534.16,534834.08,2299.92,inflow,ma-Allocation for ma at age 71-2299.92
2045-09-30,71,ra,383574.44,383793.48,219.04,inflow,ra-Allocation for ra at age 71-219.04
2045-09-30,71,excess,226613.52,227543.52,930.0,inflow,excess-cpf_payout_71-930.00
2045-10-31,71,oa,40413.99,40633.03,219.04,inflow,oa-Allocation for oa at age 71-219.04
2045-10-31,71,ma,534834.08,537134.0,2299.92,inflow,ma-Allocation for ma at age 71-2299.92
2045-10-31,71,ra,383793.48,384012.52,219.04,inflow,ra-Allocation for ra at age 71-219.04
2045-10-31,71,excess,227543.52,228473.52,930.0,inflow,excess-cpf_payout_71-930.00
2045-11-30,71,oa,40633.03,40852.07,219.04,inflow,oa-Allocation for oa at age 71-219.04
2045-11-30,71,ma,537134.0,539433.92,2299.92,inflow,ma-Allocation for ma at age 71-2299.92
2045-11-30,71,ra,384012.52,384231.56,219.04,inflow,ra-Allocation for ra at age 71-219.04
2045-11-30,71,excess,228473.52,229403.52,930.0,inflow,excess-cpf_payout_71-930.00
2045-12-31,71,oa,40852.07,41071.11,219.04,inflow,oa-Allocation for oa at age 71-219.04
2045-12-31,71,ma,539433.92,541733.84,2299.92,inflow,ma-Allocation for ma at age 71-2299.92
2045-12-31,71,ra,384231.56,384450.6,219.04,inflow,ra-Allocation for ra at age 71-219.04
2045-12-31,71,oa,41071.11,41208.01,136.9,inflow,oa-Interest for ra at age 71-136.90
2045-12-31,71,ma,541733.84,543539.62,1805.78,inflow,ma-Interest for ra at age 71-1805.78
2045-12-31,71,ra,384450.6,385732.1,1281.5,inflow,ra-Interest for ra at age 71-1281.50
2045-12-31,71,ra,385732.1,385782.1,50.0,inflow,ra-Extra Interest for ra at age 71-50.00
2045-12-31,71,excess,229403.52,230333.52,930.0,inflow,excess-cpf_payout_71-930.00
2046-01-31,71,oa,41208.01,41427.05,219.04,inflow,oa-Allocation for oa at age 71-219.04
2046-01-31,71,ma,543539.62,545839.54,2299.92,inflow,ma-Allocation for ma at age 71-2299.92
2046-01-31,71,ra,385782.1,386001.14,219.04,inflow,ra-Allocation for ra at age 71-219.04
2046-01-31,71,excess,230333.52,231263.52,930.0,inflow,excess-cpf_payout_71-930.00
2046-02-28,71,oa,41427.05,41646.09,219.04,inflow,oa-Allocation for oa at age 71-219.04
2046-02-28,71,ma,545839.54,548139.46,2299.92,inflow,ma-Allocation for ma at age 71-2299.92
2046-02-28,71,ra,386001.14,386220.18,219.04,inflow,ra-Allocation for ra at age 71-219.04
2046-02-28,71,excess,231263.52,232193.52,930.0,inflow,excess-cpf_payout_71-930.00
2046-03-31,71,oa,41646.09,41865.13,219.04,inflow,oa-Allocation for oa at age 71-219.04
2046-03-31,71,ma,548139.46,550439.38,2299.92,inflow,ma-Allocation for ma at age 71-2299.92
2046-03-31,71,ra,386220.18,386439.22,219.04,inflow,ra-Allocation for ra at age 71-219.04
2046-03-31,71,excess,232193.52,233123.52,930.0,inflow,excess-cpf_payout_71-930.00
2046-04-30,71,oa,41865.13,42084.17,219.04,inflow,oa-Allocation for oa at age 71-219.04
2046-04-30,71,ma,550439.38,552739.3,2299.92,inflow,ma-Allocation for ma at age 71-2299.92
2046-04-30,71,ra,386439.22,386658.26,219.04,inflow,ra-Allocation for ra at age 71-219.04
2046-04-30,71,excess,233123.52,234053.52,930.0,inflow,excess-cpf_payout_71-930.00
2046-05-31,71,oa,42084.17,42303.21,219.04,inflow,oa-Allocation for oa at age 71-219.04
2046-05-31,71,ma,552739.3,555039.22,2299.92,inflow,ma-Allocation for ma at age 71-2299.92
2046-05-31,71,ra,386658.26,386877.3,219.04,inflow,ra-Allocation for ra at age 71-219.04
2046-05-31,71,excess,234053.52,234983.52,930.0,inflow,excess-cpf_payout_71-930.00
2046-06-30,71,oa,42303.21,42522.25,219.04,inflow,oa-Allocation for oa at age 71-219.04
2046-06-30,71,ma,555039.22,557339.14,2299.92,inflow,ma-Allocation for ma at age 71-2299.92
2046-06-30,71,ra,386877.3,387096.34,219.04,inflow,ra-Allocation for ra at age 71-219.04
2046-06-30,71,excess,234983.52,235913.52,930.0,inflow,excess-cpf_payout_71-930.00
2046-07-31,72,oa,42522.25,42741.29,219.04,inflow,oa-Allocation for oa at age 72-219.04
2046-07-31,72,ma,557339.14,559639.06,2299.92,inflow,ma-Allocation for ma at age 72-2299.92
2046-07-31,72,ra,387096.34,387315.38,219.04,inflow,ra-Allocation for ra at age 72-219.04
2046-07-31,72,excess,235913.52,236843.52,930.0,inflow,excess-cpf_payout_72-930.00
2046-08-31,72,oa,42741.29,42960.33,219.04,inflow,oa-Allocation for oa at age 72-219.04
2046-08-31,72,ma,559639.06,561938.98,2299.92,inflow,ma-Allocation for ma at age 72-2299.92
2046-08-31,72,ra,387315.38,387534.42,219.04,inflow,ra-Allocation for ra at age 72-219.04
2046-08-31,72,excess,236843.52,237773.52,930.0,inflow,excess-cpf_payout_72-930.00
2046-09-30,72,oa,42960.33,43179.37,219.04,inflow,oa-Allocation for oa at age 72-219.04
2046-09-30,72,ma,561938.98,564238.9,2299.92,inflow,ma-Allocation for ma at age 72-2299.92
2046-09-30,72,ra,387534.42,387753.46,219.04,inflow,ra-Allocation for ra at age 72-219.04
2046-09-30,72,excess,237773.52,238703.52,930.0,inflow,excess-cpf_payout_72-930.00
2046-10-31,72,oa,43179.37,43398.41,219.04,inflow,oa-Allocation for oa at age 72-219.04
2046-10-31,72,ma,564238.9,566538.82,2299.92,inflow,ma-Allocation for ma at age 72-2299.92
2046-10-31,72,ra,387753.46,387972.5,219.04,inflow,ra-Allocation for ra at age 72-219.04
2046-10-31,72,excess,238703.52,239633.52,930.0,inflow,excess-cpf_payout_72-930.00
2046-11-30,72,oa,43398.41,43617.45,219.04,inflow,oa-Allocation for oa at age 72-219.04
2046-11-30,72,ma,566538.82,568838.74,2299.92,inflow,ma-Allocation for ma at age 72-2299.92
2046-11-30,72,ra,387972.5,388191.54,219.04,inflow,ra-Allocation for ra at age 72-219.04
2046-11-30,72,excess,239633.52,240563.52,930.0,inflow,excess-cpf_payout_72-930.00
2046-12-31,72,oa,43617.45,43836.49,219.04,inflow,oa-Allocation for oa at age 72-219.04
2046-12-31,72,ma,568838.74,571138.66,2299.92,inflow,ma-Allocation for ma at age 72-2299.92
2046-12-31,72,ra,388191.54,388410.58,219.04,inflow,ra-Allocation for ra at age 72-219.04
2046-12-31,72,oa,43836.49,43982.61,146.12,inflow,oa-Interest for ra at age 72-146.12
2046-12-31,72,ma,571138.66,573042.46,1903.8,inflow,ma-Interest for ra at age 72-1903.80
2046-12-31,72,ra,388410.58,389705.28,1294.7,inflow,ra-Interest for ra at age 72-1294.70
2046-12-31,72,ra,389705.28,389755.28,50.0,inflow,ra-Extra Interest for ra at age 72-50.00
2046-12-31,72,excess,240563.52,241493.52,930.0,inflow,excess-cpf_payout_72-930.00
2047-01-31,72,oa,43982.61,44201.65,219.04,inflow,oa-Allocation for oa at age 72-219.04
